CRASH_RECORD_ID,CRASH_DATE,ROAD_DEFECT,LATITUDE,LONGITUDE,LOCATION
166183ca0aa9d8962be7ebf3d4c8a27bbbf02a3c7df443d9b252c3753e3dc8dc9013a8f3b230c7bb7a3220eae41f9735fc4422e1c5698b6d97715a7019efc1d4,02/19/2021 07:00:00 AM,"RUT, HOLES",41.918608891,-87.765574479,POINT (-87.765574478976 41.918608891151)
18ca3bc1e8a42da7c44a3ec94145c76d33a7b80609bf39c41370560311d4b3f4d87a9fb5a162cea8622b7c7152026db9df7f7d470142b3c2c11757546203698e,06/25/2019 05:30:00 PM,"RUT, HOLES",41.931228567,-87.761209187,POINT (-87.76120918673 41.931228566655)
15dfaa0d0f2785dfb2d890964f485dc430da14d976ec93c2f8cc2eceadc6537bb766a027907b613cb0c1cce383021335fb35fd9c646be3461588e9535c52fbf2,12/02/2015 04:00:00 PM,"RUT, HOLES",41.873299034,-87.70604798,POINT (-87.706047980261 41.873299034092)
18544ebfb9365c71d0cb9fcb971c25083a567ff5cc1325aba86e68a2d2dd0f18369f9f82c9b0f739f1b4e8a15b593ca95e585a9e09cabff98498b27d4bcbc924,09/11/2020 05:40:00 PM,"RUT, HOLES",41.960682028,-87.73285242,POINT (-87.732852420384 41.960682028198)
191dba3136c7d7439f030591570c8d94e85505a3f73156d8f98180f4a4a20cc01d06df2844aa343687ba1faaed019315de8005f17c19ae1fc8e00f6430f735b5,06/11/2021 11:45:00 PM,"RUT, HOLES",41.763574288,-87.626669404,POINT (-87.626669403655 41.763574288497)
195d1ca8ee288d80882287ac27f3a4295df125d3e2dda9dcda4e38af6fdd294d56d8ab69a347db7694ffcefe051a95cf9600d9f845fe867c1c7b9f59e99ec0e6,05/11/2019 10:00:00 PM,"RUT, HOLES",41.908771471,-87.775439854,POINT (-87.77543985361 41.908771471138)
161ed286ac955ac2836e4ba094f6a868689710438febc727b032a852e4a514ebe46c18af664e95f6caeec7220f71e8a8089065ab17140b78fa0fd8bf57884675,11/12/2015 05:10:00 AM,"RUT, HOLES",41.847863563,-87.617339806,POINT (-87.617339806427 41.847863562768)
16dfcb384afc17506a070d4a139f7f1fa0569b560e697fb314d5919844957b1ebe4b68b92caf9d401f8957c55f09fcbd79b1d1dfedae0eb51bd7f186ee18b999,06/13/2017 11:00:00 AM,"RUT, HOLES",41.935635365,-87.712524779,POINT (-87.712524778509 41.935635365072)
16f6a77d397cda8e0f7315986144dfa5e3c74cab37ea434bbf74ddf1628a19b2fdc9e961f9774a9e8c4d6f9849b89b40181feb6c02172071dad609e5c5294f91,01/12/2020 06:00:00 PM,"RUT, HOLES",41.832047608,-87.685221641,POINT (-87.685221640545 41.832047608387)
174fdceb47f98066920d985f19f324d2cd3529e1f5bbeb42e4bf899091979272e1e223248e7631b8dea630429146b5c4728a6fff2bbc4b0d17fc55ee0f6df4d8,01/22/2019 10:48:00 AM,"RUT, HOLES",41.918595504,-87.746017507,POINT (-87.746017506527 41.918595503827)
167eb6c96bfdb8335691660cb0106605ac616165240ff7fde8d4780eae606a68d214f3c412b5aa6e03c78d37d02f95847ef6d5762cf30fb057de4f8901dee3ba,09/01/2019 04:30:00 AM,"RUT, HOLES",41.794559736,-87.742894958,POINT (-87.742894957701 41.794559736179)
171aa4f5b55f9df6670c189f93f65817eb259b1d88f554bf4d55d67e12ab630f9ea614720608041e220a6b8e348148eb7c1c93ae64be051931bffcc1f4b9db5d,08/08/2018 02:00:00 PM,"RUT, HOLES",42.019062458,-87.690326528,POINT (-87.690326528045 42.019062458003)
16fb6483c91a9378012ec9e6516af9d297fa384661ca0c0f65acec04f1012d8ce615c5fcf946dd62bf28d2513f99ba745f50e0e6f3f0c1b0e8d13ba3b39cad79,02/12/2018 07:42:00 PM,"RUT, HOLES",41.89113538,-87.755607337,POINT (-87.75560733665 41.891135379772)
18b823d77f9c17503595530cd2c872f498564cdb83f34a947b659eb1cb62a179410be1a60e1b7b023d1e5fdd551e25e2bc664d0760bd149a34ec0d80722f079a,08/20/2017 04:35:00 PM,"RUT, HOLES",41.990845723,-87.669878782,POINT (-87.669878782439 41.990845723305)
17579e310f3bc4851507760270df6de49d6a06a5878431e7ba9403ab03a32128b6e8d113dbdb3efb9b24cf24b9788365832afc2be9a729628720b89bd35fea87,09/28/2019 05:30:00 PM,"RUT, HOLES",41.923741682,-87.668319411,POINT (-87.668319410607 41.923741682421)
192719cfb064af8e692f941d0d5f13389a3523e74a44eb2bdeb55bb99365f05f51d00baf6f13d89be33e7c38b76fd78ce3b18a94de02825b6d595e56569d16da,04/20/2017 04:40:00 PM,"RUT, HOLES",41.887070744,-87.751263239,POINT (-87.751263239175 41.887070743904)
15db793489ea941213699de3f5ad5da9880ea930e8a89861e46eb8b47aa52f5d4ff535b31facd3958896669eaf2c1a42a9e78fe9bbe132cc372d07c16fcee9d4,12/07/2019 12:00:00 PM,"RUT, HOLES",41.864129566,-87.729855324,POINT (-87.729855323947 41.864129565688)
17f50defab52beb7e373ff8441d28f5312a685a6eb00b7078ffe756f3e738765aa428026b763df0e887347f1c32c0b2e257e83e4cafd17f536de6dda4f7afe1a,03/02/2018 05:30:00 PM,"RUT, HOLES",41.782556901,-87.703389652,POINT (-87.703389652003 41.782556901255)
172bf56eb1dabfa78a374b59c16bcedb1fd2b85871703acae813e157392f5f4bc44f075ab9635602fedd148086cba7c46ff0200ef667eb26a0508517af712cc6,02/24/2019 09:00:00 PM,"RUT, HOLES",41.876388489,-87.66681235,POINT (-87.666812350149 41.876388488923)
16a9665e20e59c6b3bbf82d49b19f14c5cc74a2a294f1f09c63d5591da31bc7faa5cee506b07aedc46c8f685d4952a5686b9936d54c89997961f12e1146b1296,09/27/2019 04:06:00 PM,"RUT, HOLES",41.844157586,-87.724693809,POINT (-87.72469380877 41.844157585905)
18bfea9ee15bc8f56304d07d2a8e1c071332dcb71e2477bb86539799dc244ac591f1cb4a6eebd4732848859142b66bed65bafde9b91e12718d742e35bb178b45,05/24/2018 02:20:00 PM,"RUT, HOLES",41.913483826,-87.648206245,POINT (-87.64820624487 41.91348382587)
16173d1e0f6b9d3fb73a999174687d152587056a62c0a8df632994c72da048826e88300a3e6612c69b05b4bc095b43d035579f61dc1f10f00910846cd753522a,02/24/2018 08:00:00 PM,"RUT, HOLES",41.874480012,-87.642498786,POINT (-87.642498786188 41.874480011931)
1695684849915248fc0fbf0dd4b9fbdfa52da01063caafd7b2eb6a54c107f91eb3fbc0c2f9087659a3ad3ab896bb6a345b2e4b610d39ece6c326d430245f8b11,10/29/2021 09:45:00 PM,"RUT, HOLES",41.99557402,-87.705414147,POINT (-87.705414146826 41.995574020164)
175c64186b6af3ec9aa994e168234ddc4eb8098a30e064619ec3e1c62bab0fcdba5cec80242327c05d4bf43c24a3e446bda6ef827d70c46ffab0cf2d064cc8ee,04/03/2019 10:15:00 AM,"RUT, HOLES",41.910976397,-87.651509564,POINT (-87.651509564294 41.910976397391)
162d3c4f81de1e6fead14dda7b9bea71723d42b72944efeba5e35875abc33cc0e9e437c3eab6c2b96c5c5ec094229ed9a5e4c0669b53554525ec9c3c7e66baae,03/27/2020 06:15:00 PM,"RUT, HOLES",41.751022503,-87.626980294,POINT (-87.626980293637 41.751022502989)
1691296f317aabab0579911e882a7b8765b5ebcbf5228a5cf0fbfe13ac20b7d91c97826b9211fb021cf1732cefb5e6c20e97940b23a49750c8dbf0e655b52489,12/15/2017 08:09:00 AM,"RUT, HOLES",41.945611901,-87.776348745,POINT (-87.776348745062 41.945611900626)
17cdb6d2cc324f06b35062ea22f885f33d656fa5b41d783c140f784d080087fb80fc443fa802cbca9736eba288119c25868bbf76770460927fcc737045ae6458,07/20/2018 04:00:00 AM,"RUT, HOLES",41.890016074,-87.643056305,POINT (-87.643056305379 41.890016074197)
18282c033e1eae90b63f00a13f95e30a0dd55d9bbbecab8d196ede371fd6129a0691800f41a4c2c0020cc89a3b43a90b7ab96e2cc69d26256063e56ce4ede191,08/14/2019 07:25:00 PM,"RUT, HOLES",41.876099984,-87.675770714,POINT (-87.675770713982 41.876099984328)
16ab32cbbbd2618b41eea8f42a25957546e077d9533539d43bb96d25742645319f8e39e8ddbdf9791452df9dcc8e64befc24948944d48a53cc245ed52dbbc1a0,02/28/2018 07:45:00 AM,"RUT, HOLES",41.850832758,-87.705077136,POINT (-87.705077135633 41.850832758111)
1723f5de72418b6a36b058add2472ff620f94386bc5edba7234a7ec6c2e340de2939b5a4ec81c4a84298c6a1c944a8215587d9f14a0c874bee1120e5f8e1f4f9,02/15/2019 05:00:00 PM,"RUT, HOLES",41.903005039,-87.665706544,POINT (-87.665706544455 41.903005039235)
16108cecab866c5a64c92eb6eed458c8e3fe45fcac38d7739bc40b69d8ee6e6916deef230453b9c2d8052160af45f0ee8804b3b0083291a1dd58e63fe85c48c8,11/13/2016 12:15:00 AM,"RUT, HOLES",41.95446447,-87.650640086,POINT (-87.65064008583 41.954464470049)
15f980c90260b29fe12c4069142a550f689bba3056e51ae6baefa2cc1b09fefaeeef9d921827140fd79e7353f2fdcfc42a24a936deeb7788ad9f5799ea67f8e2,01/09/2020 04:25:00 PM,"RUT, HOLES",41.851723106,-87.667806169,POINT (-87.667806169122 41.851723106188)
16d362a33a452fadc93862720c2b2b9e2c8063ff099d584ed69deb58a7c9041973e2d7765f71f12f5f49a7051c31bda7f5a03cdff01c54f6a3a9dcdadf89744f,03/14/2016 05:30:00 PM,"RUT, HOLES",41.765978899,-87.605463869,POINT (-87.605463868765 41.765978898721)
181ec4ec82bb3fbdc095c52caa2af4aced64eecaca3e3961f987104dd48ec5cd3c0eff826ea3b66d2e844b3b8fb5b2588ef9be3a4150be72943af8fd60a498e0,04/24/2019 02:00:00 PM,"RUT, HOLES",41.920660255,-87.71702193,POINT (-87.717021930439 41.920660254709)
174ad446c6c4d6949f22f14a88147565f486b016173c79ea1fbc5260fc258c6bbb42d7316410544491c6b11833cdfa2a78b1f6fa5035c2a0e5015f8478149523,06/18/2018 03:36:00 PM,"RUT, HOLES",42.001730905,-87.660604497,POINT (-87.660604497102 42.001730905067)
16726978d2b8de34732e8c17904cb7f56179741400fba50a1c9ac227c411ca61aa6b4d2467e60ff46249e1344de0ce48300f0b3f1e28da378f679ff6aab6d771,08/01/2020 02:18:00 PM,"RUT, HOLES",41.722440127,-87.585742597,POINT (-87.585742596648 41.722440126825)
1703c9a38b8154818568adaddb28fb0f749c7ebe53a01874f2397595fc2b5d767ef235513083323a98eb422fe3654be5ba04033f45ad6a3862deb879d0ff9a0a,01/02/2016 02:36:00 AM,"RUT, HOLES",41.93582401,-87.668668609,POINT (-87.668668609194 41.935824010233)
189cfbca8fba7a9ad8054cc4d59a3d3f317b715d6c8969b962d8e2af7e1673ed49003740a4a2eef21fafec4fd1fdfb483069e35deff1716f2ca059e871d52f83,02/27/2019 05:30:00 AM,"RUT, HOLES",41.874271275,-87.641642831,POINT (-87.641642831227 41.874271274684)
1782fd203f0718432be86dd92f88800a90a757f1ee2cb49e01af3b17bc40f0c46fc286c4e590c02bcd364687de5624f68c7a7127e60577505194376fc67b2729,05/22/2017 01:30:00 PM,"RUT, HOLES",41.721727668,-87.623583986,POINT (-87.623583986265 41.721727668469)
15e92812f2c56c78450c795765fb0efe14208ae04729753a429f10b92ebadd03d6e0904a3ef5913fd37855add1700a92a18c638393651872bf26819f81ef2c08,04/18/2019 02:00:00 PM,"RUT, HOLES",41.778892258,-87.631675671,POINT (-87.631675671479 41.778892257728)
17159171513d798110f64f8acbf78dc6aad96b3951b401cd810469fecec1de745914cc1e1a1d4cb98aafa8bb1e787b9b4fc23fe5e2005a92e21326c7e65a66c9,08/26/2021 04:01:00 AM,"RUT, HOLES",42.014039228,-87.807977569,POINT (-87.807977568864 42.014039227896)
18c09e617cda3492cf4f0483960b15988357c4fe1b2a7e61593ebae5ead84cabbd79de72eeeae792d27ea12abe4a628a06bbf59a1df981b0943e0d8666fb39f8,02/20/2018 11:50:00 PM,"RUT, HOLES",41.884623785,-87.620476044,POINT (-87.62047604443 41.884623784636)
15c87438877f576b01a47f533967b05555598fc6a42da8c3234c913d691dc5d156f754783e4e04c04ccd96c498cc8bf8f9176823e3d9e3ed66066ca9dd547f32,09/27/2018 01:50:00 AM,"RUT, HOLES",41.667222042,-87.631775099,POINT (-87.631775098571 41.667222042014)
183da8c034ddc585a78a91e0af259836abb2b90877a801e91bc57b5744508193f5d4451712ccb093a5593268be8e44298fbbc5891099e711e12a130ad41cd9d0,03/24/2018 11:00:00 PM,"RUT, HOLES",41.714649679,-87.620548005,POINT (-87.620548005498 41.714649679334)
173223e9bf00799968e84a794f49128b6755997b6ddcce94bcf42530c7e557162a9265c33cb45228810c67d5f3c6e89acc9f96a807b6de59e50bcde2eb14fc31,06/18/2019 10:45:00 PM,"RUT, HOLES",41.857837307,-87.633662889,POINT (-87.63366288929 41.857837306544)
16cf042b20d4c66e4c81082a3638c09b761b99a70ad03800a58f237db2ecfb264613c3ba25ce1e1f47a3529aef222464eadeacd7e8982c4cbfa7c299d56192cb,02/26/2021 08:58:00 AM,"RUT, HOLES",41.751194338,-87.605367326,POINT (-87.60536732633 41.751194338222)
17ffd8d7df01e297b68c2426be26de24b0d6419e2c53d75e61ef644c763fbf4609b71aeb4dab80504e5d1680a43891f4c836e9a9ed13fdf4564809c0b37a8219,03/10/2019 03:00:00 AM,"RUT, HOLES",41.872161342,-87.746750259,POINT (-87.746750258611 41.872161342182)
1710f3b927fbdcf9e4fda727c4b06976a14e4f6df233fdfb8ddcebedab0c4b85bcae24a7f0ee698564e3a718f4b1edcd6472df4f17e383f3d8abbd86b83eab0e,12/28/2017 09:50:00 AM,"RUT, HOLES",41.836379741,-87.694853567,POINT (-87.694853566913 41.836379740788)
16902c17217861b2d98764ec0db22deed2ceab0916182904c813ddf747cceded8f07bbe502561aaf7dd4124c8c0fe8797a9d663b425e76684c457a877ceb0231,02/11/2016 02:30:00 PM,"RUT, HOLES",41.85771647,-87.640085788,POINT (-87.64008578803 41.857716469756)
15df904b3c22778f1f18d91a61b349c43d251abfa360fab59c30e0645fa7b81c614eecf639f75cee804564b0c1b6de31d82b539ca8aa887b86b848ee7ff59d43,06/26/2020 06:08:00 PM,"RUT, HOLES",41.858839471,-87.734797827,POINT (-87.734797827233 41.858839471036)
1904ede8de2b57ab2ad6da7a9132df3253f1ee6a988415a3ba518335c7ad96f579a0fc080191ee0afaf57aa4d6e94e4651fef72e9fde7ff138ea90961019bc3b,04/04/2016 12:00:00 PM,"RUT, HOLES",41.780525395,-87.586602996,POINT (-87.586602995543 41.780525395052)
181ddf988c115e2f720a10c67925689462e7fc7ae76de47c4e88a58aad8d9a771987858f518a4a341ffa80e5f403a2fbb40d4fac8e28718042d1c7dbf866862f,09/29/2021 10:47:00 AM,"RUT, HOLES",41.693599155,-87.681356801,POINT (-87.681356801095 41.693599154767)
17f2ad06f5f5f0d458da3000682db9aad8ed78e640fc3de03da38ba2b28bd45b0ac6fd963d43e7b416216ebfcb4b390dee7d141e17bbd0f110cba5dbbe9863d1,12/05/2018 12:20:00 AM,"RUT, HOLES",41.716091441,-87.643216517,POINT (-87.643216517133 41.716091441476)
1bfa0f1d5c52a0f561fb0422a7be539dd2719d0753fa8c9df5f126c265405520fe8fa015c8d4ace4847c35735a6748be08f3b00ba1a76897d2b040fc1c1c65d0,12/04/2018 07:30:00 AM,"RUT, HOLES",41.659094672,-87.554561477,POINT (-87.554561476729 41.659094671568)
1a1bcfd844540d2effb0e655f11693d0ce3f72ae1c616918bd56979a97173cec3534613799d624313fac13cf31068e89adb8cf2d4d9b4719de63d677db69c910,07/23/2019 11:49:00 AM,"RUT, HOLES",41.904010034,-87.750712762,POINT (-87.750712762167 41.904010033686)
1ad106055aa90950a550087c2f7e342ab252141264481dc1b0532624325243fcdb7d13a5485608f119d09b092c9dd9b9eb1f7ad81160d23cb3ec1e002290a51c,10/11/2015 04:45:00 AM,"RUT, HOLES",41.881595428,-87.656993982,POINT (-87.656993981665 41.881595428259)
1b2b65e89f4d8d225442e83d4388704e8537f96ac53b47e21e2cf87b5ce1127f81ee69c84e7ba23037d910f25a22d47678314d5ab8feafea2047956d35c2a966,07/17/2015 05:00:00 PM,"RUT, HOLES",41.888070378,-87.629692257,POINT (-87.629692256722 41.888070377638)
1a76133bce5c1f2cdabbc5b04f0dd0eab20e537d67f6d097a4911a2aea77378e79f881a29de7c83dc12430f042d0a3cc11e001edd1805a5da2d041f05fce1439,05/16/2016 09:30:00 AM,"RUT, HOLES",41.751743249,-87.602913759,POINT (-87.602913759076 41.751743249229)
1c4c40a59dcec2a75a75ef118f92cbcd0a8b7de61263a63271e3085486c5d5b5658c75c455854e17b62b9197faaa618da43ae9c58916f9e8a266a32dab1e6f76,06/09/2016 09:25:00 AM,"RUT, HOLES",41.76182667,-87.634591222,POINT (-87.634591221593 41.761826670211)
1ca8ade560293e548d9af4655bae8f94a75bed4a83035a35adf6a297a5f962443be4971d16c8c8e46b4a23ac5da8c4f6a7b4667f5895fabc1ec8916e1866907c,09/05/2020 02:33:00 PM,"RUT, HOLES",41.826994838,-87.69458475,POINT (-87.694584749798 41.826994838212)
1b47305cc282b375551ee1621669ed15308a9573b2f2f594b50ac55f357b42c9c4558fcde6f1156d5618c3598c435c59dfe5cf08e472c9a1b4c3b148f37764b8,01/23/2019 03:00:00 PM,"RUT, HOLES",41.878444515,-87.617055093,POINT (-87.617055092582 41.878444515253)
199893c0d32a31958c027a02bedce9df22e180e85163232df2c3390df6f252d8c49554f5035917c51fb523639d717708e4dc1e1421adfae15af9b6fe08ccabee,07/08/2018 01:33:00 AM,"RUT, HOLES",41.873195893,-87.616934585,POINT (-87.616934585317 41.873195892637)
197e1ac30293300dbd2f10263c924977f7a84c7525d8576f14ba97bb117627d50b7e13cf102c0d4426d77e5c2c8c227f949e03d5eb5e38aece46db89665e5690,02/08/2016 03:00:00 AM,"RUT, HOLES",41.757164319,-87.668239864,POINT (-87.668239864167 41.757164318785)
1cc64f4acd5e4525df69f636c55661d461ae845a7280226870c5d968a4fd59e42d21c8448f07662c5a0b735c49565f28ffe6790a6799c85d7590e90f4cbd1710,03/02/2018 12:00:00 PM,"RUT, HOLES",41.917086828,-87.66419614,POINT (-87.664196140286 41.91708682836)
19abb6d9c6da136a02ed81fcb8397f9ca4a69a425e1fb9450c8fccd0bbccb350921bf7808c5cbad942ad882081baec150891dd15841941ed2137f5625b4bd691,02/20/2018 09:30:00 PM,"RUT, HOLES",41.946724764,-87.796185311,POINT (-87.796185310732 41.946724763853)
1cc2107ff0a90a8dfe4f4b2f292e4e181eceb54787b8278558d89a4e5eba72d25bda707d5586b8512e165b4982583f8e6d16e4dc445bb8e12450015d0f6b6c1c,10/12/2016 07:00:00 PM,"RUT, HOLES",41.88784584,-87.644157753,POINT (-87.6441577534 41.887845839842)
1b172e010fb44a8d94d8eb05d9b68fb71973c56fa2dda356875c3df4c0cc7dc4b8c5cddc7650bda5615d4cc15af6f47d52f61cab95e0a642ec21c477bdba84b1,03/18/2016 11:30:00 PM,"RUT, HOLES",41.692965659,-87.600562039,POINT (-87.600562039387 41.692965659428)
19698213158820c1bc5880f4a324e6b6762bf2965a40cf0a0f48a12f9997a082cd528d4a96b90488dee5056345eb3c2051acd4375d0d598941afccb59d8f1f81,01/12/2019 12:30:00 PM,"RUT, HOLES",41.952893631,-87.793968103,POINT (-87.793968102571 41.952893631328)
1c5664cf3b99502b44c5710284d86b20c80b6353e92180260f9f0a4ce31a7b3781586b44a5683d137b8292a9f954aa9a9ceb91e40638a6da743836d7f1e01f6b,02/21/2018 08:10:00 AM,"RUT, HOLES",41.976197331,-87.675585343,POINT (-87.67558534284 41.976197331492)
1b10d64a04cf28598d17744d437dc9766b2a0718a1e9bb55d9a848110b68c2e013947cc097f2e1050f7dce57c34e74d85481c3b1e11a9fef583e0450334eff2f,08/13/2018 06:30:00 AM,"RUT, HOLES",41.956762214,-87.780511983,POINT (-87.78051198267 41.956762214489)
1be47cb4b0314a4f053f9d948bac4c4ba03e318645b77c21849ce8ba98e74174e138bfcab14da1e588afab1ae472c45e617d916573fed89e8d05624a91e13f4c,03/16/2020 04:21:00 PM,"RUT, HOLES",41.926605215,-87.785411616,POINT (-87.785411616326 41.926605215034)
1cb67ef8cd74f87e6da058d1e5717d3eeb469bee2fc5ad5b600a14249546bebfabe58264090f02d8669cc10874ecec7a06c8980af050f74eedcabed24e4abe4a,08/24/2021 07:00:00 PM,"RUT, HOLES",41.937901004,-87.745725573,POINT (-87.745725572749 41.937901004267)
1b79efe341f38d6f3696f5d2fee83549881094480b6e1e38ce92e03f6071ce82a8e825be27cc7846c43ab52d6c040d3f0284969db83048cfbea9e7dc407fff48,10/01/2015 06:35:00 PM,"RUT, HOLES",41.750659548,-87.650166302,POINT (-87.650166302042 41.750659547791)
1afc8e4b9121e89354fa2a6b00991fd7a93121bea4c1c12a4d970d0ee0c54343f42e8e2e2a22f9090fe259cfe3d606d62fbe848c2143d6ab709949ca02d9f09f,01/18/2020 01:30:00 PM,"RUT, HOLES",41.931880241,-87.770060086,POINT (-87.770060086315 41.931880241212)
1b7db00c62190379087d463cfc7586fcb1b245853e9482cbf484333695d80b3d56b354990135bb6feecd2b06b1907fa9726c130c1e5103961557301f6d1deb00,03/19/2020 06:10:00 PM,"RUT, HOLES",41.905862111,-87.766301671,POINT (-87.766301671324 41.905862110804)
1cc263193aa4621851b2e2d46b5fa974632f7232d7e9ba3b884ec85a5e04573214ec4711235eded75c2c16f78f66497d784e193a9cd7faf126bd6c9c725f2927,07/30/2018 08:00:00 AM,"RUT, HOLES",41.965001365,-87.677964261,POINT (-87.677964260856 41.965001364996)
1c2876ff580808d8ea8e3641478afc5a735cd47ec22d569c80b8346f731c161142264d3cec779e4c7e6fcf9a792f9794c3735201e95263cb2a00f63486410621,10/21/2017 12:00:00 PM,"RUT, HOLES",41.857501529,-87.685971438,POINT (-87.685971438053 41.857501529108)
1a63f1f6b26c393725e0016e59349f96cfaad036c3050df245bd7e55a549505e0aa15a493beea9faa784300b545be013465f6942e769fd4c0e020659e588022a,04/23/2018 09:40:00 AM,"RUT, HOLES",41.873768229,-87.708407498,POINT (-87.708407498397 41.873768229382)
1b37596e8afe9e4c56f68187781b9932b525a3bff664bb806109fa0368081f49ce6af7b3cf55078e797492a6f5e929d2a7d8d4f02002990d141d64c89e2b66fa,09/13/2019 12:30:00 PM,"RUT, HOLES",41.898473792,-87.756117462,POINT (-87.756117461984 41.898473792425)
1bd868bd984ae8c7958af6f3edca7f1e2095ffcc244699990b99e3f9b1d06669ede0384f20d6789a6d4d808ab879043aa66057b8a10f02471c4b116acadaddb9,02/16/2018 06:00:00 PM,"RUT, HOLES",41.693179801,-87.681345672,POINT (-87.681345671747 41.693179801254)
1b9c452109d3562802d9928dbc831bd3cd623822e7ffc44b5573354c242e1f3bfb424be5a9be0021ea9233e7b1d8355b6c7bdd231ec3fb14f900d3f2cf8637be,05/26/2019 01:20:00 AM,"RUT, HOLES",41.993160189,-87.748482104,POINT (-87.748482103986 41.993160188623)
19cf9735a3ba5070a25f52baa043cce2feedd5c6a75164c43b4772423670d28f0f0568594a7dad3df18881922d22c5a84475e29bcd38029c0987755eb2239364,09/16/2020 10:05:00 AM,"RUT, HOLES",41.855136637,-87.630304634,POINT (-87.630304634075 41.85513663682)
1b9ad0e16f3558d620a3d8b435bdf8a8ddebf6225ac831fb51af665c8c76db0f2c0d6ee59ba92c6b0edd16985009d20002a57665a623ee9b13482bfd4cfbeba8,03/09/2018 11:30:00 AM,"RUT, HOLES",41.875982146,-87.64114747,POINT (-87.641147470376 41.875982146214)
19b3c76deb0600662762d5b35fc6a9d9c6eef29f1d6f567897cdc65f69cee225216ef13fa137689af0bbd5d5c8cd35af51377d27295fb6432ced2ad276be5fff,03/14/2019 05:45:00 PM,"RUT, HOLES",41.692073198,-87.661003058,POINT (-87.661003057986 41.692073198171)
1b24397ba257d380b873b311bf4025fa3f3410710477775824a5f37df085c24b0aa1b356c3dc8792a934c543d4a7af436f946b66d624139712fd166ed7c24fe1,09/11/2017 05:45:00 PM,"RUT, HOLES",41.756897173,-87.586234285,POINT (-87.58623428507 41.756897172602)
1b726f9740325f7f03be552b10c7cdf87d83f58fe45025e03aa4a2351abd7347f203bf96110996df2c7ad1b0e5d7cf3b65c1184edd879d4237e22ceb435af24b,11/13/2016 05:30:00 PM,"RUT, HOLES",41.736690945,-87.609619094,POINT (-87.609619093839 41.736690945288)
1c215744aadf40401f375699d3ee68f1d1fbeede11de0a07d498edba37e7b7b7ecf29c53572ffeb95b0994a4b048b2bce72efb6f0d13af7e0d1cffe443e0c267,03/02/2019 10:37:00 PM,"RUT, HOLES",41.751611523,-87.585592284,POINT (-87.585592284288 41.751611523273)
19dd44091204c7f635af221f5a5621fc05ade368c83d83eb6541934acf15ba7660009aa0fa64e44b7792e33b575e3d6f976523ea0c05c00befac43eb2be200e6,01/17/2017 10:00:00 AM,"RUT, HOLES",41.918950051,-87.726466858,POINT (-87.72646685774 41.918950050892)
19d88bf10f9f2ac6017bde87db64b8beac1841f265cdb651ce80b6438b36f1bf2a12ceaf47566aede31f5ef9cfe275e72cf03519b053a141d58d606e6a483f5a,05/03/2017 04:00:00 PM,"RUT, HOLES",41.894492836,-87.745937503,POINT (-87.745937502584 41.894492835594)
1c4f9950a5defc29256b5f8801bf008c96126776cf778ad3e92da0031afdd08b2b3a063bed6645b3e59d3e529e39dd4cc9812d063787ea72401d1bf778fa74c0,07/23/2019 03:00:00 PM,"RUT, HOLES",41.945293896,-87.799816069,POINT (-87.799816068683 41.94529389603)
1aec15c92ea1aa1fba8f1a0b8bf8d9fade010e87e9a8ff16c99e2f2854b3ae472285c10c0235261e7906189b1d0562e2816c1a331fbb7910038dba0ee4cbb527,02/23/2018 11:10:00 PM,"RUT, HOLES",41.760225608,-87.586322035,POINT (-87.586322034565 41.760225608371)
1a167931fadf06149ad8448e9c57930944916e6aa6125fd3cf21dc62f08c05e146bbac9cff7648735a8c2ce6ba7c1edcb5ae705f638bfe6cfce7f8a257b2f66b,06/04/2018 10:36:00 PM,"RUT, HOLES",41.730207792,-87.662799005,POINT (-87.662799004813 41.730207792307)
19b32252640c524acade925cf092c42853c05eea386d31158de72d4ed6072ee9790bbe26f1cf26189b9f46aafe0e8366bf37662e10eb26c21c1da7bf3e3acff0,06/15/2018 11:00:00 PM,"RUT, HOLES",41.933637584,-87.746529899,POINT (-87.746529898923 41.9336375839)
1b55331a9da4b3361c9af1ad19bdb69de542355eb463a50e6f48feac9f5bd14d8ca3726fca947037684896e8b84cfc34e9e54fa1483d28e405023aed6d48ce7d,04/20/2019 08:00:00 PM,"RUT, HOLES",41.950727404,-87.6691068,POINT (-87.669106799694 41.950727403699)
1ca9d9f002cc7c3beca0e3f4133a7a6a30ba98bcae884db4c891f4b644b7162bed1290b7ba2c36172ef05800cd52564781517b524dde9c24e9780021bc1d525b,12/09/2016 07:15:00 AM,"RUT, HOLES",41.75000301,-87.702253891,POINT (-87.702253890555 41.750003009996)
1c90f282a768f88394ffefcb162b48da47524567b87e33fe840f70a48008dee63052359fbbc9d51795ef591b66e91497376e8cae780c23eff16caec288662f87,02/20/2018 08:00:00 PM,"RUT, HOLES",41.946724764,-87.796185311,POINT (-87.796185310732 41.946724763853)
19bbe7b6863a569719e4bdad5e3ffbedc4e286070eb8048c674869243f0176a1ea4617cb92c3f48fa7c39300a5b6c77737e3f816def7f19b5184e27baa8c8b9c,02/08/2019 08:30:00 AM,"RUT, HOLES",41.933501945,-87.789293251,POINT (-87.789293250745 41.93350194544)
